"Q1"	"Q2"	"Q3"	"Q4"	"Q5"	"Q6"	"Q7"	"Q8"	"Q9"	"Q10"	"Gender"
"2615"	3	2	3	3	3	3	2	3	4	4	2
"2616"	4	2	1	1	1	3	1	2	3	4	2
"2617"	2	3	4	2	4	4	4	4	4	3	2
"2618"	3	1	1	4	4	4	1	1	4	4	2
"2619"	4	3	3	2	3	3	3	3	3	2	2
"2620"	1	1	1	2	2	4	2	2	4	2	2
"2621"	1	1	2	2	2	2	1	1	1	3	2
"2622"	2	2	2	2	4	4	2	3	4	4	2
"2623"	4	3	4	4	4	4	4	4	3	3	2
"2624"	2	2	3	3	1	4	1	1	3	3	2
"2625"	2	3	4	4	2	4	2	2	2	3	2
"2626"	2	1	1	2	2	3	1	1	1	1	2
"2627"	1	1	1	1	1	2	1	1	1	1	2
"2628"	2	3	2	4	3	4	2	2	4	3	2
"2629"	4	4	4	2	4	4	4	4	4	4	2
"2630"	3	3	4	4	2	4	2	3	2	2	2
"2631"	3	1	1	2	1	2	1	1	1	2	2
"2632"	1	2	1	1	1	2	2	1	1	1	2
"2633"	2	2	2	1	3	3	2	2	1	3	2
"2634"	3	2	3	3	2	4	2	3	4	4	2
"2635"	1	1	1	1	1	1	1	1	1	1	2
"2636"	3	4	3	2	3	2	4	3	2	1	2
"2637"	4	2	2	1	1	4	3	2	1	2	2
"2638"	4	4	4	4	4	4	4	4	4	4	2
"2639"	3	2	3	1	2	4	3	3	4	4	2
"2640"	4	4	3	2	1	4	1	2	3	2	2
"2641"	3	3	4	4	3	4	2	3	1	4	2
"2642"	2	1	2	2	2	1	1	1	2	4	2
"2643"	4	4	4	4	4	4	3	3	3	4	2
"2644"	1	1	1	1	1	2	1	1	1	1	2
"2645"	1	1	2	1	1	3	1	1	2	2	2
"2646"	2	2	4	2	4	4	4	4	4	4	2
"2647"	1	1	1	2	1	2	1	1	2	1	2
"2648"	2	1	1	1	2	2	1	1	1	3	2
"2649"	3	3	3	1	4	4	3	2	4	4	2
"2650"	2	1	1	1	1	2	1	1	2	3	2
"2651"	2	3	2	2	2	4	3	3	3	4	2
"2652"	1	3	3	3	2	2	2	3	3	3	2
"2653"	2	2	2	3	2	2	1	1	2	2	2
"2654"	1	2	1	1	3	3	1	1	4	2	2
"2655"	3	3	3	2	2	4	1	3	4	3	2
"2656"	2	1	2	2	2	4	2	2	1	3	2
"2657"	1	4	4	3	4	1	4	4	4	1	2
"2658"	4	3	3	3	1	4	3	3	3	4	2
"2659"	4	4	4	4	4	4	4	4	4	4	2
"2660"	1	1	1	1	1	1	2	1	1	1	2
"2661"	2	1	1	1	1	3	3	1	1	2	2
"2662"	3	2	3	2	3	4	4	4	4	4	2
"2663"	3	2	1	1	3	3	1	1	1	3	2
"2664"	1	1	1	1	2	3	1	1	1	1	2
"2665"	2	2	2	1	3	3	2	1	2	2	2
"2666"	1	3	2	1	4	4	1	3	4	3	2
"2667"	4	4	4	4	4	4	4	4	4	4	2
"2668"	4	4	3	2	4	4	4	4	4	3	2
"2669"	1	1	1	1	1	2	1	1	3	1	2
"2670"	4	4	4	4	4	4	4	4	3	4	2
"2671"	4	3	4	4	3	4	4	4	4	4	2
"2672"	2	4	4	2	4	4	3	4	4	2	2
"2673"	4	2	2	1	4	4	2	2	1	4	2
"2674"	1	1	1	1	1	2	1	1	1	2	2
"2675"	1	3	2	1	1	3	1	1	3	1	2
"2676"	4	4	4	4	1	4	1	4	4	4	2
"2677"	2	3	4	4	2	4	2	1	2	3	2
"2678"	2	2	4	1	4	4	4	4	4	3	2
"2679"	1	1	1	1	1	3	1	1	1	2	2
"2680"	1	2	1	1	3	3	2	1	3	1	2
"2681"	1	2	2	2	2	1	1	2	1	1	2
"2682"	1	1	1	2	1	2	1	1	1	1	2
"2683"	1	1	1	1	1	1	1	1	1	1	2
"2684"	2	3	2	2	1	2	1	1	1	3	2
"2685"	2	2	2	1	3	4	2	2	1	4	2
"2686"	3	3	3	1	3	3	3	2	3	3	2
"2687"	3	4	4	4	3	4	3	3	2	4	2
"2688"	1	2	2	1	1	3	1	1	1	1	2
"2689"	2	1	2	1	2	4	2	4	4	4	2
"2690"	1	1	1	1	1	2	1	1	2	1	2
"2691"	3	2	3	2	4	4	3	3	4	4	2
"2692"	1	1	1	1	4	4	2	1	3	1	2
"2693"	1	2	2	2	3	4	2	3	4	1	2
"2694"	3	3	4	4	4	4	2	4	2	4	2
"2695"	3	2	1	1	3	4	4	2	4	3	2
"2696"	2	2	3	4	2	4	2	2	4	4	2
"2697"	1	2	2	1	1	2	2	2	2	1	2
"2698"	1	1	1	1	1	2	1	1	2	1	2
"2699"	2	2	2	2	2	2	2	2	2	3	2
"2700"	4	4	4	1	3	4	4	2	4	4	2
"2701"	1	2	1	2	1	2	1	2	2	1	2
"2702"	2	1	1	1	1	2	1	1	1	2	2
"2703"	1	1	2	1	1	4	4	2	4	1	2
"2704"	1	1	1	1	3	2	1	1	1	1	2
"2705"	1	1	2	3	3	3	2	1	2	1	2
"2706"	2	1	2	4	3	3	2	1	2	2	2
"2707"	3	4	2	3	4	3	2	4	4	2	2
"2708"	1	1	1	1	1	2	1	1	1	3	2
"2709"	2	2	2	1	2	1	3	3	3	1	2
"2710"	2	1	3	4	2	4	4	4	1	4	2
"2711"	1	3	1	1	4	4	4	4	4	1	2
"2712"	2	4	4	2	4	4	4	4	4	4	2
"2713"	3	3	3	2	3	4	3	3	4	4	2
"2714"	1	1	1	1	1	1	1	1	1	1	2
"2715"	4	3	3	2	2	4	2	2	2	2	2
"2716"	1	2	2	1	3	2	1	1	4	1	2
"2717"	4	4	4	4	4	4	4	4	4	4	2
"2718"	4	3	4	4	4	4	3	3	4	2	2
"2719"	2	2	1	1	4	3	4	1	1	3	2
"2720"	4	2	3	3	2	3	1	2	1	2	2
"2721"	2	1	1	3	4	4	4	4	1	1	2
"2722"	2	1	1	1	1	1	1	1	1	1	2
"2723"	2	3	1	2	1	4	3	3	3	2	2
"2724"	2	1	1	2	3	3	2	2	2	3	2
"2725"	1	2	2	1	2	2	2	3	3	1	2
"2726"	3	2	3	2	2	1	2	1	2	1	2
"2727"	3	1	1	1	1	4	1	1	1	4	2
"2728"	4	2	1	2	2	3	1	3	2	1	2
"2729"	2	1	1	1	2	3	1	2	2	1	2
"2730"	3	2	1	1	2	2	3	2	3	4	2
"2731"	3	3	2	1	2	3	1	1	3	3	2
"2732"	4	3	2	3	2	3	2	2	2	4	2
"2733"	3	4	4	1	3	4	3	3	4	4	2
"2734"	1	2	4	1	3	4	3	1	4	1	2
"2735"	1	1	1	1	1	2	1	1	1	1	2
"2736"	1	1	1	1	1	3	1	1	1	1	2
"2737"	2	1	2	1	2	3	1	1	3	2	2
"2738"	4	3	2	4	4	4	3	4	4	1	2
"2739"	2	3	2	2	4	4	3	2	4	4	2
"2740"	2	2	1	1	1	2	1	1	1	2	2
"2741"	3	3	3	2	2	1	1	2	3	2	2
"2742"	3	2	4	2	3	4	3	3	2	2	2
"2743"	2	3	3	2	4	3	2	2	2	3	2
"2744"	3	2	2	2	4	4	2	4	4	2	2
"2745"	2	2	3	3	3	3	2	2	3	4	2
"2746"	1	1	2	2	2	4	1	1	3	1	2
"2747"	1	1	1	1	1	4	1	1	2	2	2
"2748"	4	4	4	2	3	2	3	4	3	2	2
"2749"	2	2	3	2	3	3	2	2	3	3	2
"2750"	1	1	1	2	1	2	1	1	1	1	2
"2751"	2	2	3	1	2	4	1	1	2	3	2
"2752"	1	3	4	4	4	4	3	4	3	4	2
"2753"	1	1	1	1	1	2	1	1	1	2	2
"2754"	2	3	3	3	3	3	2	3	3	4	2
"2755"	1	1	1	2	1	3	1	1	1	1	2
"2756"	1	1	1	1	1	1	1	1	1	1	2
"2757"	2	1	1	1	2	3	2	3	4	2	2
"2758"	3	2	1	2	3	3	1	2	3	4	2
"2759"	3	2	3	2	4	4	4	4	4	1	2
"2760"	3	2	1	1	1	2	2	2	1	3	2
"2761"	3	4	4	1	4	4	3	4	4	3	2
"2762"	4	2	2	2	4	4	3	3	4	4	2
"2763"	1	2	2	2	2	4	2	3	3	3	2
"2764"	2	1	3	2	2	4	3	2	2	2	2
"2765"	1	1	1	1	1	1	1	1	1	1	2
"2766"	4	3	2	1	1	2	4	4	2	4	2
"2767"	4	4	2	2	1	3	4	4	4	4	2
"2768"	2	2	3	2	3	3	1	3	3	2	2
"2769"	3	4	2	1	1	2	3	4	2	4	2
"2770"	4	4	4	4	3	4	4	2	3	3	2
"2771"	2	2	1	2	3	4	1	1	2	4	2
"2772"	4	2	2	2	4	4	4	3	3	2	2
"2773"	2	3	2	2	3	4	2	3	3	4	2
"2774"	4	4	4	4	3	4	3	4	4	4	2
"2775"	3	3	2	2	3	4	2	2	2	4	2
"2776"	4	3	3	2	2	4	3	3	3	2	2
"2777"	1	1	1	1	1	2	1	1	3	1	2
"2778"	2	2	2	1	4	4	1	4	4	1	2
"2779"	2	1	1	2	2	2	1	1	1	2	2
"2780"	3	3	2	3	2	4	3	2	2	2	2
"2781"	4	4	3	3	3	3	3	4	4	4	2
"2782"	2	1	2	2	2	3	2	2	1	2	2
"2783"	2	2	1	1	3	1	4	4	2	1	2
"2784"	4	3	4	3	3	4	3	3	3	4	2
"2785"	3	3	4	3	3	4	2	3	3	4	2
"2786"	1	1	1	1	1	1	1	1	1	1	2
"2787"	4	3	3	4	2	4	3	4	2	4	2
"2788"	3	1	1	1	2	2	3	2	3	2	2
"2789"	3	2	3	3	4	4	4	4	2	4	2
"2790"	3	3	3	2	4	4	3	4	4	4	2
"2791"	2	2	1	1	1	1	2	1	3	1	2
"2792"	1	1	1	1	1	1	1	1	1	1	2
"2793"	2	1	2	1	4	4	1	3	4	4	2
"2794"	2	2	3	2	4	4	2	2	2	1	2
"2795"	3	2	2	2	4	4	2	3	4	4	2
"2796"	3	2	2	1	4	4	3	3	2	4	2
"2797"	4	3	3	1	4	4	3	3	3	4	2
"2798"	1	1	1	1	2	4	1	1	1	4	2
"2799"	2	4	2	2	3	4	4	2	3	2	2
"2800"	1	1	2	1	3	3	1	1	2	1	2
"2801"	2	3	2	2	2	2	3	2	2	1	2
"2802"	3	1	1	2	1	3	1	1	3	4	2
"2803"	3	3	2	2	3	4	4	2	4	2	2
"2804"	1	2	2	3	2	4	1	1	3	1	2
"2805"	2	4	4	4	3	3	2	1	1	1	2
"2806"	4	4	4	4	4	4	4	4	4	4	2
"2807"	4	4	2	1	4	1	4	4	4	4	2
"2808"	2	3	3	3	3	4	2	2	4	1	2
"2809"	2	2	2	2	1	4	1	2	3	4	2
"2810"	3	2	4	1	3	4	3	3	2	1	2
"2811"	1	2	1	1	1	2	1	2	1	1	2
"2812"	3	4	4	3	4	4	4	4	4	4	2
"2813"	2	3	3	3	2	4	3	3	3	2	2
"2814"	3	2	2	2	2	4	3	2	3	3	2
"2815"	3	4	3	2	3	4	2	3	4	4	2
"2816"	2	2	2	2	1	2	1	1	2	3	2
"2817"	2	1	2	2	3	4	2	2	3	3	2
"2818"	1	1	1	2	1	2	1	1	1	1	2
"2819"	1	1	1	1	1	2	1	1	2	1	2
"2820"	3	2	2	4	4	4	3	3	3	4	2
"2821"	3	3	3	2	3	3	2	3	3	3	2
"2822"	1	3	3	3	1	3	1	2	3	2	2
"2823"	1	1	1	2	1	2	1	1	1	1	2
"2824"	4	4	4	4	4	4	4	4	4	4	2
"2825"	1	1	1	1	1	1	1	1	2	1	2
"2826"	4	4	3	2	4	4	3	3	2	3	2
"2827"	1	1	2	1	3	3	3	3	2	2	2
"2828"	3	2	3	1	3	3	3	2	1	2	2
"2829"	2	4	1	1	1	4	3	2	1	2	2
"2830"	3	3	3	1	4	3	3	3	3	1	2
"2831"	1	1	2	1	3	4	3	3	4	2	2
"2832"	1	2	3	1	4	4	4	3	4	1	2
"2833"	1	2	1	1	3	3	2	1	1	1	2
"2834"	2	1	1	2	1	1	1	1	1	2	2
"2835"	2	1	1	2	3	4	2	1	2	2	2
"2836"	4	4	4	4	4	4	4	4	4	4	2
"2837"	3	2	2	1	1	3	2	1	2	4	2
"2838"	1	2	1	1	1	2	1	1	1	1	2
"2839"	1	1	1	1	1	2	1	1	1	1	2
"2840"	2	2	3	2	2	4	1	2	3	2	2
"2841"	1	1	1	1	1	2	1	2	1	1	2
"2842"	3	2	2	2	1	3	2	2	3	3	2
"2843"	1	1	1	1	1	2	1	1	1	2	2
"2844"	1	2	1	1	1	2	1	1	2	1	2
"2845"	2	2	3	2	1	4	3	2	3	2	2
"2846"	3	3	3	3	2	3	2	3	2	1	2
"2847"	1	2	2	1	1	4	1	1	1	2	2
"2848"	1	1	1	1	2	3	1	1	4	4	2
"2849"	4	4	4	4	4	4	4	4	4	4	2
"2850"	2	1	1	1	1	4	1	2	1	3	2
"2851"	2	3	4	1	4	4	3	3	1	4	2
"2852"	3	1	1	1	3	1	1	1	1	4	2
"2853"	1	2	2	3	2	4	3	2	2	2	2
"2854"	1	3	2	1	1	4	3	3	4	1	2
"2855"	2	2	2	2	2	2	2	2	3	4	2
"2856"	3	3	3	2	3	3	2	2	3	4	2
"2857"	2	1	2	1	1	4	1	1	4	4	2
"2858"	2	2	2	1	2	4	2	2	4	3	2
"2859"	2	1	1	1	1	4	2	2	2	2	2
"2860"	2	2	1	1	3	4	3	2	2	1	2
"2861"	3	3	1	1	1	2	1	2	2	3	2
"2862"	4	2	2	3	4	4	3	3	4	1	2
"2863"	3	1	1	1	2	3	3	2	3	2	2
"2864"	3	4	3	4	3	2	3	4	3	4	2
"2865"	3	4	4	3	3	4	4	4	2	4	2
"2866"	3	1	2	1	2	2	2	2	1	2	2
"2867"	1	1	2	2	2	3	2	2	2	2	2
"2868"	2	3	4	2	4	4	2	2	4	3	2
"2869"	4	4	4	3	2	4	2	2	1	4	2
"2870"	1	2	2	1	3	3	1	3	2	3	2
"2871"	4	2	2	1	2	3	3	1	3	4	2
"2872"	1	1	1	1	1	1	1	1	1	1	2
"2873"	3	4	2	3	3	2	3	3	3	2	2
"2874"	3	2	2	3	4	4	3	3	2	3	2
"2875"	1	2	2	2	2	3	2	1	1	1	2
"2876"	1	1	1	2	2	4	2	2	1	3	2
"2877"	3	2	3	2	3	2	3	2	3	2	2
"2878"	4	3	2	4	4	3	2	4	4	1	2
"2879"	3	2	2	1	4	4	2	2	1	3	2
"2880"	3	2	4	2	4	4	2	2	4	4	2
"2881"	4	4	4	4	4	4	4	4	4	4	2
"2882"	3	3	3	2	4	4	4	4	4	4	2
"2883"	1	1	2	1	1	2	1	1	1	1	2
"2884"	1	1	1	1	2	2	1	2	1	1	2
"2885"	1	1	1	1	1	3	2	2	1	1	2
"2886"	1	3	3	1	2	4	2	3	4	1	2
"2887"	2	3	3	4	4	4	2	4	3	4	2
"2888"	2	3	3	2	4	4	2	4	3	1	2
"2889"	3	4	4	4	4	4	2	3	2	2	2
"2890"	4	2	2	1	2	2	2	1	1	1	2
"2891"	3	3	3	2	4	4	4	4	1	1	2
"2892"	1	1	1	1	2	3	3	2	3	4	2
"2893"	1	1	1	1	1	2	1	1	1	1	2
"2894"	3	2	3	1	2	4	2	2	3	2	2
"2895"	4	1	2	3	3	4	2	2	3	3	2
"2896"	3	2	2	2	3	3	2	3	3	4	2
"2897"	1	1	1	1	1	2	1	1	1	4	2
"2898"	3	4	3	2	1	3	2	4	1	2	2
"2899"	2	1	1	2	3	4	3	2	3	4	2
"2900"	4	1	1	1	4	4	1	2	4	4	2
"2901"	1	1	1	1	1	3	1	1	2	1	2
"2902"	3	2	2	2	3	4	2	4	4	3	2
"2903"	4	3	3	2	4	4	4	4	3	2	2
"2904"	1	1	1	1	1	2	1	1	2	2	2
"2905"	1	1	2	1	1	3	2	2	2	1	2
"2906"	2	3	2	3	3	3	2	2	3	3	2
"2907"	1	1	1	2	1	2	1	1	1	1	2
"2908"	1	1	2	1	3	2	2	2	3	3	2
"2909"	2	1	1	1	1	2	1	2	2	1	2
"2910"	4	4	4	4	4	4	4	4	4	4	2
"2911"	2	1	2	1	3	4	2	2	1	2	2
"2912"	2	1	2	1	2	4	3	3	4	1	2
"2913"	3	2	1	1	2	1	2	2	3	4	2
"2914"	2	3	2	2	3	1	3	3	3	1	2
"2915"	2	1	2	1	3	3	1	2	1	3	2
"2916"	2	3	3	1	2	2	2	2	3	4	2
"2917"	2	2	1	1	2	4	4	4	4	4	2
"2918"	1	2	2	1	3	3	2	1	1	1	2
"2919"	2	2	3	2	4	4	3	3	3	3	2
"2920"	1	1	1	1	1	2	1	1	1	1	2
"2921"	4	3	1	2	4	4	4	4	1	3	2
"2922"	1	2	1	1	1	2	1	1	3	1	2
"2923"	3	3	3	3	3	3	3	2	3	3	2
"2924"	2	1	1	1	1	4	1	1	2	2	2
"2925"	2	1	1	1	2	2	1	1	3	1	2
"2926"	2	1	2	1	1	3	2	1	2	2	2
"2927"	3	2	4	4	4	4	2	4	2	2	2
"2928"	3	2	1	1	1	1	1	1	1	4	2
"2929"	3	2	2	2	1	2	2	3	4	3	2
"2930"	3	2	2	2	2	4	2	2	4	3	2
"2931"	4	4	4	4	4	4	4	4	4	4	2
"2932"	4	4	3	3	4	3	3	4	3	4	2
"2933"	4	3	4	4	3	4	2	3	4	4	2
"2934"	2	2	1	2	1	2	1	2	1	1	2
"2935"	3	3	3	1	2	3	2	2	4	4	2
"2936"	3	2	1	1	1	3	1	2	2	2	2
"2937"	3	2	1	2	2	3	2	2	2	2	2
"2938"	4	4	3	4	4	4	3	3	3	3	2
"2939"	4	4	2	2	2	4	3	3	2	1	2
"2940"	4	3	2	3	3	4	4	3	4	3	2
"2941"	1	1	1	1	1	4	3	3	4	3	2
"2942"	3	3	3	3	4	4	3	3	2	4	2
"2943"	1	2	2	1	2	4	1	1	2	4	2
"2944"	3	2	3	4	4	4	3	3	3	4	2
"2945"	1	3	2	3	1	4	2	2	3	4	2
"2946"	2	1	1	2	1	2	1	1	1	1	2
"2947"	1	4	3	1	2	4	4	4	4	4	2
"2948"	4	3	3	3	4	4	4	4	3	4	2
"2949"	3	3	3	2	3	3	2	3	3	3	2
"2950"	4	2	4	3	4	3	3	3	3	4	2
"2951"	1	2	2	2	4	4	4	4	4	3	2
"2952"	1	2	1	3	2	2	1	2	4	2	2
"2953"	3	3	3	1	3	4	3	4	4	4	2
"2954"	2	1	2	1	3	4	4	2	4	4	2
"2955"	3	3	4	4	2	4	2	3	2	4	2
"2956"	1	1	1	2	1	4	1	2	1	1	2
"2957"	1	1	1	2	1	2	1	1	2	2	2
"2958"	3	3	4	4	3	3	2	3	1	3	2
"2959"	2	2	2	2	4	4	1	3	1	2	2
"2960"	1	1	1	1	1	1	1	1	1	1	2
"2961"	3	2	2	1	3	3	2	2	3	3	2
"2962"	1	1	1	1	2	2	1	1	1	1	2
"2963"	2	1	1	1	1	1	1	1	1	1	2
"2964"	1	1	1	1	1	2	1	1	1	1	2
"2965"	4	4	4	2	3	3	3	4	4	4	2
"2966"	1	1	1	1	2	3	2	3	4	1	2
"2967"	4	2	2	2	2	4	3	2	1	4	2
"2968"	2	2	1	1	1	3	2	1	1	1	2
"2969"	3	3	3	2	1	4	2	2	3	4	2
"2970"	3	3	1	1	2	3	2	3	1	1	2
"2971"	4	2	2	1	2	4	3	2	3	4	2
"2972"	1	1	1	1	2	4	1	1	1	1	2
"2973"	2	2	1	1	3	4	1	3	2	1	2
"2974"	3	2	2	2	2	2	3	3	2	1	2
"2975"	1	1	1	1	1	2	1	1	1	1	2
"2976"	2	4	3	2	3	4	2	3	4	2	2
"2977"	4	2	4	3	2	3	1	2	3	4	2
"2978"	1	1	1	2	4	2	1	1	1	1	2
"2979"	1	1	1	1	1	2	1	1	1	1	2
"2980"	3	4	4	3	4	4	4	3	4	3	2
"2981"	4	4	4	4	4	4	4	4	4	4	2
"2982"	4	4	4	2	4	4	3	3	4	4	2
"2983"	2	1	1	1	2	4	2	2	1	1	2
"2984"	1	2	3	1	2	4	2	2	3	1	2
"2985"	3	4	4	4	4	4	3	3	2	3	2
"2986"	1	3	3	2	4	4	3	3	3	4	2
"2987"	3	2	2	2	4	4	3	4	4	3	2
"2988"	1	1	1	1	1	3	1	1	1	1	2
"2989"	3	3	3	2	4	4	3	2	3	4	2
"2990"	2	3	3	1	3	4	1	3	4	2	2
"2991"	2	4	4	4	4	4	4	4	4	4	2
"2992"	3	2	3	1	4	3	3	2	2	2	2
"2993"	1	1	1	1	1	2	1	1	1	1	2
"2994"	2	4	3	4	2	2	3	4	4	2	2
"2995"	3	2	1	1	2	3	3	3	2	1	2
"2996"	2	1	1	1	2	2	1	1	3	4	2
"2997"	2	2	2	3	2	4	3	3	1	4	2
"2998"	2	2	2	2	1	3	2	2	3	3	2
"2999"	2	2	4	2	4	4	3	4	4	4	2
"3000"	3	2	4	2	4	4	2	3	2	4	2
"3001"	1	1	1	1	1	3	1	2	1	1	2
"3002"	1	1	1	1	1	3	3	1	3	2	2
"3003"	4	4	4	3	4	4	2	4	4	4	2
"3004"	1	1	1	1	1	2	1	1	2	1	2
"3005"	1	2	2	2	3	1	3	3	3	1	2
"3006"	2	2	2	2	3	4	3	3	3	3	2
"3007"	2	2	1	1	3	3	2	3	3	3	2
"3008"	2	1	1	1	2	4	2	1	2	2	2
"3009"	3	2	2	2	2	3	4	2	3	4	2
"3010"	2	3	2	1	2	2	2	2	2	3	2
"3011"	1	1	1	1	1	2	1	1	2	1	2
"3012"	1	1	1	1	1	2	1	2	1	1	2
"3013"	1	1	2	2	3	3	1	1	2	1	2
"3014"	1	2	1	1	1	3	1	1	1	1	2
"3015"	2	1	2	2	3	4	2	2	3	3	2
"3016"	3	3	2	2	1	2	2	2	2	3	2
"3017"	4	4	4	4	4	4	4	4	4	4	2
"3018"	3	3	3	2	2	4	2	2	4	2	2
"3019"	2	2	3	3	4	4	3	3	4	4	2
"3020"	1	2	3	3	3	4	2	3	3	2	2
"3021"	1	1	1	1	1	3	1	1	2	1	2
"3022"	3	2	3	2	4	4	3	3	2	3	2
"3023"	4	3	1	1	2	4	3	4	3	1	2
"3024"	4	4	4	3	3	3	3	3	3	4	2
"3025"	2	3	2	2	3	4	4	4	4	2	2
"3026"	1	1	1	1	1	1	1	1	1	1	2
"3027"	2	2	3	3	3	4	3	4	4	4	2
"3028"	1	1	1	1	1	4	1	1	1	1	2
"3029"	4	1	1	1	1	4	1	1	4	1	2
"3030"	2	3	3	3	1	4	2	2	3	4	2
"3031"	1	1	1	1	1	4	1	1	4	1	2
"3032"	1	1	1	1	1	2	1	1	1	1	2
"3033"	4	2	2	2	4	4	2	3	1	4	2
"3034"	3	3	2	1	2	3	2	2	4	1	2
"3035"	1	2	2	1	4	4	4	4	4	4	2
"3036"	4	2	4	4	4	4	4	2	1	4	2
"3037"	1	1	1	1	1	1	1	1	1	1	2
"3038"	4	3	3	3	2	4	2	3	3	4	2
"3039"	4	4	4	3	4	4	4	4	1	4	2
"3040"	3	2	4	3	2	3	2	4	4	2	2
"3041"	1	1	1	1	1	3	1	1	1	1	2
"3042"	2	2	1	2	4	3	2	2	2	4	2
"3043"	1	1	1	1	1	2	1	1	1	1	2
"3044"	3	2	1	2	2	4	3	3	4	2	2
"3045"	4	3	2	3	1	4	2	2	3	3	2
"3046"	4	4	4	2	3	4	3	4	4	4	2
"3047"	2	1	1	1	3	4	3	2	2	2	2
"3048"	4	3	4	3	2	3	1	1	2	4	2
"3049"	4	4	4	3	3	4	3	4	4	3	2
"3050"	1	1	1	2	2	4	4	2	1	1	2
"3051"	3	4	4	4	4	4	4	4	4	4	2
"3052"	1	1	1	1	1	1	1	1	1	1	2
"3053"	2	2	4	1	1	3	2	3	2	4	2
"3054"	2	1	1	1	2	1	1	1	2	1	2
"3055"	1	1	1	1	1	4	2	1	1	3	2
"3056"	1	1	1	1	1	2	1	1	1	1	2
"3057"	2	2	2	2	4	4	4	4	3	3	2
"3058"	1	1	1	2	1	3	1	2	3	2	2
"3059"	3	4	2	4	4	3	2	3	3	2	2
"3060"	2	3	3	3	1	2	4	3	4	3	2
"3061"	1	1	1	2	2	4	1	2	2	2	2
"3062"	1	2	1	2	1	2	1	1	1	1	2
"3063"	3	3	4	4	3	4	3	3	2	4	2
"3064"	1	2	2	1	1	2	1	1	1	1	2
"3065"	3	3	3	3	3	2	3	3	3	2	2
"3066"	1	3	2	1	2	4	2	2	3	1	2
"3067"	3	2	4	3	2	4	4	4	4	4	2
"3068"	1	1	1	1	1	2	1	2	3	1	2
"3069"	1	3	1	1	2	1	1	1	1	4	2
"3070"	3	4	4	4	3	4	3	4	4	2	2
"3071"	4	3	1	2	1	2	3	3	1	1	2
"3072"	4	2	2	4	3	4	4	2	3	4	2
"3073"	4	4	4	4	4	4	4	4	4	4	2
"3074"	1	1	1	1	2	3	1	2	4	1	2
"3075"	2	2	1	1	1	4	3	3	1	1	2
"3076"	4	4	4	2	4	4	4	4	4	3	2
"3077"	3	4	2	2	2	4	2	2	4	3	2
"3078"	4	4	4	4	4	4	4	4	4	4	2
"3079"	4	2	1	2	1	3	2	2	2	1	2
"3080"	2	1	1	2	2	4	2	2	1	1	2
"3081"	2	1	1	2	3	1	1	2	1	4	2
"3082"	1	1	1	2	1	2	2	1	1	1	2
"3083"	2	3	3	3	2	4	3	2	3	1	2
"3084"	2	1	2	1	2	2	1	2	2	1	2
"3085"	4	2	3	3	4	3	1	2	1	4	2
"3086"	3	3	3	3	1	2	3	3	3	1	2
"3087"	2	2	2	2	2	3	2	2	3	4	2
"3088"	1	1	1	2	1	1	1	1	1	1	2
"3089"	1	1	1	1	1	1	1	1	1	1	2
"3090"	4	3	4	3	3	4	3	4	4	4	2
"3091"	4	4	2	3	4	3	3	4	4	4	2
"3092"	4	3	2	2	4	4	3	4	4	2	2
"3093"	1	1	1	1	3	4	2	3	3	1	2
"3094"	3	3	3	2	4	3	3	3	3	2	2
"3095"	4	4	4	4	4	4	4	4	4	4	2
"3096"	4	2	1	1	3	3	2	2	3	4	2
"3097"	1	1	1	1	2	4	1	1	2	1	2
"3098"	1	2	2	3	1	4	1	1	4	1	2
"3099"	1	1	1	1	1	4	1	2	4	1	2
"3100"	1	2	2	1	1	2	1	1	3	3	2
"3101"	4	3	4	4	4	4	3	3	4	4	2
"3102"	1	1	2	1	1	2	1	1	1	1	2
"3103"	4	4	4	2	2	4	3	4	4	4	2
"3104"	3	4	1	1	1	2	1	1	4	4	2
"3105"	2	2	2	1	1	4	1	1	1	4	2
"3106"	4	4	3	3	4	4	4	4	4	3	2
"3107"	4	4	2	2	3	3	3	3	3	4	2
"3108"	4	2	2	1	2	3	2	3	4	3	2
"3109"	1	1	2	2	1	3	1	1	1	1	2
"3110"	1	3	1	1	3	3	3	3	3	1	2
"3111"	3	3	3	2	4	4	1	2	1	4	2
"3112"	1	1	2	1	1	4	1	2	2	4	2
"3113"	2	2	2	1	3	2	2	3	2	2	2
"3114"	4	2	4	3	4	4	4	4	4	1	2
"3115"	1	1	1	1	1	2	1	1	1	1	2
"3116"	3	2	1	2	2	3	2	3	4	4	2
"3117"	2	1	2	2	3	4	2	1	4	3	2
"3118"	1	2	3	3	3	4	3	3	3	2	2
"3119"	4	4	4	4	4	4	4	4	4	4	2
"3120"	4	4	4	2	2	4	4	4	4	1	2
"3121"	1	1	1	1	2	2	1	1	3	3	2
"3122"	2	3	3	2	1	2	1	1	1	2	2
"3123"	2	2	2	1	2	4	2	2	4	1	2
"3124"	2	1	1	2	1	2	1	1	1	1	2
"3125"	1	2	1	2	3	3	1	2	1	1	2
"3126"	4	4	2	1	1	1	1	2	1	2	2
"3127"	3	2	3	4	4	4	3	3	3	2	2
"3128"	3	3	3	1	3	4	1	1	1	1	2
"3129"	2	1	3	2	3	4	1	1	1	3	2
"3130"	1	1	1	1	1	2	1	1	1	2	2
